PageName,WikidataID,ImageURL
Hugh Hefner,Q194280,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Hugh_Hefner_Glamourcon_2010.jpg/450px-Hugh_Hefner_Glamourcon_2010.jpg
Dani Alves,Q172720,https://upload.wikimedia.org/wikipedia/commons/d/dd/07_07_2019_Final_da_Copa_Am%C3%A9rica_2019_%2848226649586%29_%28cropped%29.jpg
Raheem Sterling,Q312157,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Raheem_Sterling_2018.jpg/450px-Raheem_Sterling_2018.jpg
Shedeur Sanders,Q111441081,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Shedeur_Sanders_%2852485409623%29_%28cropped%29.jpg/450px-Shedeur_Sanders_%2852485409623%29_%28cropped%29.jpg
Lauren Graham,Q228755,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Lauren_Graham_August_2014.jpg/450px-Lauren_Graham_August_2014.jpg
Naomi Osaka,Q17466583,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/NaomiOsaka-smile-2020_%28cropped_tight%29.png/450px-NaomiOsaka-smile-2020_%28cropped_tight%29.png
Paul Thomas Anderson,Q25132,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Paul_Thomas_Anderson_2022_%281%29_%28cropped%29.jpg/450px-Paul_Thomas_Anderson_2022_%281%29_%28cropped%29.jpg
Dan Levy (Canadian actor),Q5217926,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Dan_levy_vogue_2019_6.jpg/450px-Dan_levy_vogue_2019_6.jpg
Angie Dickinson,Q235989,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Angie_Dickinson_-_1982.jpg/450px-Angie_Dickinson_-_1982.jpg
Eddie Van Halen,Q272012,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Eddie_Van_Halen_at_the_New_Haven_Coliseum.jpg/450px-Eddie_Van_Halen_at_the_New_Haven_Coliseum.jpg
Laurence Fox,Q1189353,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/LaurenceFox-Oxford-20080918.jpg/450px-LaurenceFox-Oxford-20080918.jpg
Elijah Wood,Q483771,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Elijah_Wood_%2847955397556%29_%28cropped%29.jpg/450px-Elijah_Wood_%2847955397556%29_%28cropped%29.jpg
Linda Hamilton,Q208214,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Linda_Hamilton_by_Gage_Skidmore.jpg/450px-Linda_Hamilton_by_Gage_Skidmore.jpg
Tim Scott,Q561315,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Tim_Scott%2C_official_portrait%2C_113th_Congress.jpg/450px-Tim_Scott%2C_official_portrait%2C_113th_Congress.jpg
Larry David,Q23728,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Larry_David_at_the_2009_Tribeca_Film_Festival_2.jpg/450px-Larry_David_at_the_2009_Tribeca_Film_Festival_2.jpg
Salt Bae,Q28778443,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Salt_Bae.png/450px-Salt_Bae.png
Sam Rockwell,Q316446,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Sam_Rockwell_%2851492%29_%28cropped%29.jpg/450px-Sam_Rockwell_%2851492%29_%28cropped%29.jpg
Lauren Sánchez,Q4407963,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Lauren_S%C3%A1nchez_at_the_Philanthropy_Innovation_Summit_%2852724540600%29.jpg/450px-Lauren_S%C3%A1nchez_at_the_Philanthropy_Innovation_Summit_%2852724540600%29.jpg
Folarin Balogun,Q101035007,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Arsenal_v_Everton_-_52222904853_%28cropped%29.jpg/450px-Arsenal_v_Everton_-_52222904853_%28cropped%29.jpg
Troian Bellisario,Q4461,https://upload.wikimedia.org/wikipedia/commons/9/9f/Troian_Belisario_at_Paley_Fest2014_%28cropped%29_%28cropped%29.jpg
Annabelle Wallis,Q258220,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Annabelle_Wallis_%2834027166033%29.jpg/450px-Annabelle_Wallis_%2834027166033%29.jpg
Anthony Kiedis,Q204751,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Anthony_Kiedis_2022.jpg/450px-Anthony_Kiedis_2022.jpg
Jamie Lynn Spears,Q55497,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Jamie_Lynn_Spears_2023_Interview_2.jpg/450px-Jamie_Lynn_Spears_2023_Interview_2.jpg
A. R. Rahman,Q108560,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/AR_Rahman_At_The_%E2%80%98Marvel_Anthem%E2%80%99_Launch.jpg/450px-AR_Rahman_At_The_%E2%80%98Marvel_Anthem%E2%80%99_Launch.jpg
Ben Kingsley,Q173158,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Ben_Kingsley_by_Gage_Skidmore.jpg/450px-Ben_Kingsley_by_Gage_Skidmore.jpg
Ben Foster (actor),Q311804,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Ben_Foster_-_Jan_%C5%BDi%C5%BEka_%28Film%2C_2020%29.jpg/450px-Ben_Foster_-_Jan_%C5%BDi%C5%BEka_%28Film%2C_2020%29.jpg
Brian Austin Green,Q313311,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Brian_Austin_Green_%284701868186%29.jpg/450px-Brian_Austin_Green_%284701868186%29.jpg
Ed O'Neill,Q16758,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Ed_O%27Neill_at_2015_PaleyFest.jpg/450px-Ed_O%27Neill_at_2015_PaleyFest.jpg
Suella Braverman,Q19957769,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Suella_Braverman_Official_Cabinet_Portrait%2C_September_2022_%28cropped%29.jpg/450px-Suella_Braverman_Official_Cabinet_Portrait%2C_September_2022_%28cropped%29.jpg
Larry Fink,Q3218882,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Laurence_Douglas_Fink_%28cropped%29.jpg/450px-Laurence_Douglas_Fink_%28cropped%29.jpg
Luis Guzmán,Q347395,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Luis_Guzman_2012.jpg/450px-Luis_Guzman_2012.jpg
Brian May,Q15873,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/TaylorHawkTributeWemb030922_%28208_copped%29.jpg/450px-TaylorHawkTributeWemb030922_%28208_copped%29.jpg
Stormy Daniels,Q233240,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Stormy_Daniels_2015.jpg/450px-Stormy_Daniels_2015.jpg
Asa Butterfield,Q312524,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Asa_Butterfield_in_2019_%28cropped%29.jpg/450px-Asa_Butterfield_in_2019_%28cropped%29.jpg
Jennifer Grey,Q232927,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/11.30.10JenniferGreyByLuigiNovi1.jpg/450px-11.30.10JenniferGreyByLuigiNovi1.jpg
John McEnroe,Q16474,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/John_McEnroe_Roland_Garros_2012.JPG/450px-John_McEnroe_Roland_Garros_2012.JPG
Jodie Comer,Q16567346,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Jodie_comer_2023_4_%28cropped%29.jpg/450px-Jodie_comer_2023_4_%28cropped%29.jpg
Khvicha Kvaratskhelia,Q61780902,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Khvicha_Kvaratskhelia_Rubin_Kazan%2C_2019_%28cropped%29.jpg/450px-Khvicha_Kvaratskhelia_Rubin_Kazan%2C_2019_%28cropped%29.jpg
Ava Gardner,Q164487,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Ava_Gardner_Show_Boat_1951.jpg/450px-Ava_Gardner_Show_Boat_1951.jpg
Martin Ødegaard,Q16902219,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Arsenal_v_Everton_%281%29_%28cropped%29.jpg/450px-Arsenal_v_Everton_%281%29_%28cropped%29.jpg
Hugo Lloris,Q1907,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Lloris_2018_%28cropped%29.jpg/450px-Lloris_2018_%28cropped%29.jpg
Mr. T,Q295107,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Mr_T_WWE_Hall_of_Fame_2014_%28cropped%29.jpg/450px-Mr_T_WWE_Hall_of_Fame_2014_%28cropped%29.jpg
Michelle Monaghan,Q229112,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Michelle_Monaghan_%2842734734175%29_%28cropped%29.jpg/450px-Michelle_Monaghan_%2842734734175%29_%28cropped%29.jpg
Stephen Fry,Q192912,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Stephen_Fry_June_2016.jpg/450px-Stephen_Fry_June_2016.jpg
Bill Pullman,Q315763,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Bill_Pullman_in_New_York_City_%282014%29.jpg/450px-Bill_Pullman_in_New_York_City_%282014%29.jpg
John Cleese,Q25014,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/John_Cleese_Photo_Op_GalaxyCon_Richmond_2023.jpg/450px-John_Cleese_Photo_Op_GalaxyCon_Richmond_2023.jpg
Rose Leslie,Q461132,https://upload.wikimedia.org/wikipedia/commons/5/53/Rose_Leslie_%28March_2013%29_%28headshot%29.jpg
Jane Seymour (actress),Q123849,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Jane_Seymour_2019_by_Glenn_Francis.jpg/450px-Jane_Seymour_2019_by_Glenn_Francis.jpg
H. P. Lovecraft,Q169566,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/H._P._Lovecraft%2C_June_1934.jpg/450px-H._P._Lovecraft%2C_June_1934.jpg
Enner Valencia,Q2843080,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Enner_Valencia_%282020-21_S%C3%BCper_Lig%29_-_Resim1_%28cropped%29.jpg/450px-Enner_Valencia_%282020-21_S%C3%BCper_Lig%29_-_Resim1_%28cropped%29.jpg
Stephen Lang,Q312902,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Stephen_Lang_2014.jpg/450px-Stephen_Lang_2014.jpg
Rory Culkin,Q431038,https://upload.wikimedia.org/wikipedia/commons/7/7d/RoryCulkin08TIFF.jpg
Kate Capshaw,Q40162,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Kate_Capshaw%2C_actress.jpg/450px-Kate_Capshaw%2C_actress.jpg
Anushka Shetty,Q330970,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Anushka_Shetty2.jpg/450px-Anushka_Shetty2.jpg
Hervé Renard,Q463158,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Herv%C3%A9_Renard.jpg/450px-Herv%C3%A9_Renard.jpg
Jamal Murray,Q20711111,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Jamal_Murray_free_throw_%28cropped%29.jpg/450px-Jamal_Murray_free_throw_%28cropped%29.jpg
Ashley Judd,Q228645,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Ashley_Judd_-_2014.jpg/450px-Ashley_Judd_-_2014.jpg
Thomas Brodie-Sangster,Q312531,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Thomas_Brodie-Sangster_by_Gage_Skidmore_2.jpg/450px-Thomas_Brodie-Sangster_by_Gage_Skidmore_2.jpg
Darwin Núñez,Q46372260,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Darwin_N%C3%BA%C3%B1ez_%28cropped%29.jpg/450px-Darwin_N%C3%BA%C3%B1ez_%28cropped%29.jpg
Alessia Zecchini,Q21209169,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Alessia_Zecchini_Olevano.JPG/450px-Alessia_Zecchini_Olevano.JPG
Rishab Shetty,Q23761826,
Piper Perabo,Q228868,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Piper_Perabo_Comic-Con_2%2C_2011.jpg/450px-Piper_Perabo_Comic-Con_2%2C_2011.jpg
Michael Imperioli,Q317358,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Chris_Moltisanti.jpg/450px-Chris_Moltisanti.jpg
Alyssa Milano,Q189067,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Alyssa_Milano_at_BookCon_%2816095%29_%28cropped%29.jpg/450px-Alyssa_Milano_at_BookCon_%2816095%29_%28cropped%29.jpg
Adam DeVine,Q4678957,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Adam_DeVine_Macy%27s_Thanksgiving_Parade_2022_%28cropped%29.jpg/450px-Adam_DeVine_Macy%27s_Thanksgiving_Parade_2022_%28cropped%29.jpg
Lucy Boynton,Q9024781,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Lucy_Boynton_2022_TIFF_Premiere_of_Chevalier_%2852359198539%29_%28cropped%29.jpg/450px-Lucy_Boynton_2022_TIFF_Premiere_of_Chevalier_%2852359198539%29_%28cropped%29.jpg
Paulo Dybala,Q166317,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/2017_FRIENDLY_MATCH_RUSSIA_v_ARGENTINA_-_Paulo_Dybala_01_%28cropped%29.jpg/450px-2017_FRIENDLY_MATCH_RUSSIA_v_ARGENTINA_-_Paulo_Dybala_01_%28cropped%29.jpg
Clarence Thomas,Q11142,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Clarence_Thomas_official_SCOTUS_portrait.jpg/450px-Clarence_Thomas_official_SCOTUS_portrait.jpg
Bryce Young,Q79416176,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Bryce_Young_NFL_Combine_%28cropped%29.png/450px-Bryce_Young_NFL_Combine_%28cropped%29.png
Tua Tagovailoa,Q47138769,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Tua_Tagovailoa_Miami_Dolphins_at_New_Orleans_Saints_2021_%28cropped%29.jpg/450px-Tua_Tagovailoa_Miami_Dolphins_at_New_Orleans_Saints_2021_%28cropped%29.jpg
Jonathan Groff,Q556644,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Groff_at_Ralph_Lauren_Event.jpg/450px-Groff_at_Ralph_Lauren_Event.jpg
Vikram (actor),Q2363587,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Vikram_at_the_%E2%80%98Kadaram_Kondan%E2%80%99_Press_Meet.jpg/450px-Vikram_at_the_%E2%80%98Kadaram_Kondan%E2%80%99_Press_Meet.jpg
H.E.R.,Q30639849,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/H.E.R._at_Billboard_Women_In_Music%2C_March_2022.jpg/450px-H.E.R._at_Billboard_Women_In_Music%2C_March_2022.jpg
Topher Grace,Q277978,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Topher_Grace_2019_by_Glenn_Francis.jpg/450px-Topher_Grace_2019_by_Glenn_Francis.jpg
Dusty Baker,Q3041697,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Houston_Astros_manager_Dusty_Baker_%2849571481023%29_%28cropped%29.jpg/450px-Houston_Astros_manager_Dusty_Baker_%2849571481023%29_%28cropped%29.jpg
Trevor Noah,Q7839350,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Trevor_Noah_June_2021_%28cropped%29_wider.png/450px-Trevor_Noah_June_2021_%28cropped%29_wider.png
Harriet Tubman,Q102870,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Harriet_Tubman_1895.jpg/450px-Harriet_Tubman_1895.jpg
Andrew Jackson,Q11817,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Andrew_jackson_head.jpg/450px-Andrew_jackson_head.jpg
Sarah Lancashire,Q2192662,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Sarah_Lancashire_2013.jpg/450px-Sarah_Lancashire_2013.jpg
Tristan Thompson,Q973212,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Tristan_Thompson_%2848885525837%29_%28cropped%29.jpg/450px-Tristan_Thompson_%2848885525837%29_%28cropped%29.jpg
Amanda Abbington,Q453740,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Amanda_Abbington_at_the_2015_Laurence_Olivier_Awards.jpg/450px-Amanda_Abbington_at_the_2015_Laurence_Olivier_Awards.jpg
Katharine McPhee,Q229282,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Katharine_McPhee_by_Gage_Skidmore.jpg/450px-Katharine_McPhee_by_Gage_Skidmore.jpg
Daryl Hannah,Q207596,https://upload.wikimedia.org/wikipedia/commons/2/20/Daryl_Hannah_by_Dana_Fineman.jpg
Bill Burr,Q13412374,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Bill_Burr_by_Gage_Skidmore.jpg/450px-Bill_Burr_by_Gage_Skidmore.jpg
Tiger Shroff,Q16202406,https://upload.wikimedia.org/wikipedia/commons/b/b3/Tiger_Shroff_in_2019.jpg
Gina Carano,Q233017,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Gina_Carano_by_Gage_Skidmore.jpg/450px-Gina_Carano_by_Gage_Skidmore.jpg
Caitlin Clark,Q106298476,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Caitlin_Clark_Big_Ten_tournament_%28cropped%29.jpg/450px-Caitlin_Clark_Big_Ten_tournament_%28cropped%29.jpg
Gregory Peck,Q108366,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Gregory_Peck_1948.jpg/450px-Gregory_Peck_1948.jpg
John Stamos,Q356129,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/John_Stamos_at_PaleyFest_2013.jpg/450px-John_Stamos_at_PaleyFest_2013.jpg
John Belushi,Q23858,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/John_Belushi_at_the_32nd_Annual_Radio_and_Television_Correspondents_Association_Dinner_-_NARA_-_30805929.jpg/450px-John_Belushi_at_the_32nd_Annual_Radio_and_Television_Correspondents_Association_Dinner_-_NARA_-_30805929.jpg
Kathy Bates,Q544465,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/SDCC_2015_-_Kathy_Bates_%2819157137724%29_%28cropped%29.jpg/450px-SDCC_2015_-_Kathy_Bates_%2819157137724%29_%28cropped%29.jpg
James Hetfield,Q484302,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/James_Hetfield_live_in_Amesterdam_29_April_2023.jpg/450px-James_Hetfield_live_in_Amesterdam_29_April_2023.jpg
Sasha Calle,Q105593418,https://upload.wikimedia.org/wikipedia/commons/d/d6/Sasha_Calle_2023_01.jpg
Allen Iverson,Q190094,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Allen_Iverson_headshot.jpg/450px-Allen_Iverson_headshot.jpg
Alyson Hannigan,Q199927,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Alyson_Hannigan%2C_2013-07-20_%28cropped%29.jpg/450px-Alyson_Hannigan%2C_2013-07-20_%28cropped%29.jpg
William Hurt,Q105825,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/History_of_Violence_002_%287271227040%29.jpg/450px-History_of_Violence_002_%287271227040%29.jpg
Kyle Richards,Q1853959,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Kyle_Richards-2014.jpg/450px-Kyle_Richards-2014.jpg
Bob Saget,Q333544,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Bob_Saget%2C_Behind_The_Velvet_Rope_TV_.05.jpg/450px-Bob_Saget%2C_Behind_The_Velvet_Rope_TV_.05.jpg
Rajneesh,Q148285,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Bhagwan_beweging_gekwetst_door_reclame-affiche_van_het_NRC_met_de_tekst_profeet_%2C_Bestanddeelnr_933-0734-cropped.jpg/450px-Bhagwan_beweging_gekwetst_door_reclame-affiche_van_het_NRC_met_de_tekst_profeet_%2C_Bestanddeelnr_933-0734-cropped.jpg
Natascha McElhone,Q229237,https://upload.wikimedia.org/wikipedia/commons/c/c3/Natascha_McElhone_May_2018.jpg
Lonnie Frisbee,Q1131456,https://upload.wikimedia.org/wikipedia/en/5/58/Lonnie_Frisbee_in_the_1960s.jpg
Sade (singer),Q194187,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Sade_Adu_1_%28cropped%29.jpg/450px-Sade_Adu_1_%28cropped%29.jpg
Pat Sajak,Q705419,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/National_Memorial_Day_Parade%2C_Grand_Marshall%2C_Pat_Sajak%2C_Mon_30_May_2011_%2811%29.jpg/450px-National_Memorial_Day_Parade%2C_Grand_Marshall%2C_Pat_Sajak%2C_Mon_30_May_2011_%2811%29.jpg
Maitreyi Ramakrishnan,Q91224020,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Maitreyi_Ramakrishnan_during_an_interview%2C_August_2021.png/450px-Maitreyi_Ramakrishnan_during_an_interview%2C_August_2021.png
Jimmy Page,Q165467,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Jimmy_Page_at_the_Echo_music_award_2013.jpg/450px-Jimmy_Page_at_the_Echo_music_award_2013.jpg
David Carradine,Q187038,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/David_Carradine_Polanski_Unauthorized.jpg/450px-David_Carradine_Polanski_Unauthorized.jpg
Virgil van Dijk,Q133903,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/20160604_AUT_NED_8876_%28cropped%29.jpg/450px-20160604_AUT_NED_8876_%28cropped%29.jpg
Johan Cruyff,Q17163,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Johan_Cruyff_1974c.jpg/450px-Johan_Cruyff_1974c.jpg
Kai Havertz,Q27310755,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/2019-06-11_Fu%C3%9Fball%2C_M%C3%A4nner%2C_L%C3%A4nderspiel%2C_Deutschland-Estland_StP_2059_LR10_by_Stepro.jpg/450px-2019-06-11_Fu%C3%9Fball%2C_M%C3%A4nner%2C_L%C3%A4nderspiel%2C_Deutschland-Estland_StP_2059_LR10_by_Stepro.jpg
Bobby Fischer,Q41314,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Bobby_Fischer_1972.jpg/450px-Bobby_Fischer_1972.jpg
Scott Adkins,Q28310,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Scott_Adkins_%2835267457581%29.jpg/450px-Scott_Adkins_%2835267457581%29.jpg
Chyna,Q466683,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Chyna_at_Slim-Fast_Fashion_Show_1.jpg/450px-Chyna_at_Slim-Fast_Fashion_Show_1.jpg
Ellen Barkin,Q229234,https://upload.wikimedia.org/wikipedia/commons/c/ca/Barkin-crop.jpg
Jacob Elordi,Q53909401,https://upload.wikimedia.org/wikipedia/commons/4/41/Jacob_Elordi%2C_2020_%28cropped%29.jpg
Richard Pryor,Q294912,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Richard_Pryor%2C_1976.jpg/450px-Richard_Pryor%2C_1976.jpg
Alicia Keys,Q121507,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Alicia_Keys_House_of_Icons_2019.jpg/450px-Alicia_Keys_House_of_Icons_2019.jpg
Kenny Rogers,Q217160,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/KennyRogers.jpg/450px-KennyRogers.jpg
Minka Kelly,Q232674,https://upload.wikimedia.org/wikipedia/commons/4/45/Minka_Kelly_in_2020.png
Brian Wilson,Q313013,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Brian_Wilson_%287314673472%29_%28tall%29.jpg/450px-Brian_Wilson_%287314673472%29_%28tall%29.jpg
John Rhys-Davies,Q16455,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/%28John_Rhys-Davies%29_2018-02-11_15-35-40_ILCE-6500_DSC07150_%2831235662177%29_%28cropped%29.jpg/450px-%28John_Rhys-Davies%29_2018-02-11_15-35-40_ILCE-6500_DSC07150_%2831235662177%29_%28cropped%29.jpg
Martin Freeman,Q309486,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Martin_Freeman-5341.jpg/450px-Martin_Freeman-5341.jpg
Wyatt Russell,Q15542608,https://upload.wikimedia.org/wikipedia/commons/5/5b/Wyatt_Russell_on_Wizard_Radio_Media.jpg
John Malkovich,Q172261,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/John_Malkovich%2C_Berlinale_2023.jpg/450px-John_Malkovich%2C_Berlinale_2023.jpg
Ron Perlman,Q220698,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Ron_Perlman_2022_%28cropped%29.jpg/450px-Ron_Perlman_2022_%28cropped%29.jpg
Anna Paquin,Q199884,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/AnnaPaquinToronto2018.jpg/450px-AnnaPaquinToronto2018.jpg
Rajiv Gandhi,Q4593,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Rajiv_Gandhi%2C_the_6th_PM_of_India.jpg/450px-Rajiv_Gandhi%2C_the_6th_PM_of_India.jpg
Luiz Inácio Lula da Silva,Q37181,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Foto_oficial_de_Luiz_In%C3%A1cio_Lula_da_Silva_%28estreita%29.jpg/450px-Foto_oficial_de_Luiz_In%C3%A1cio_Lula_da_Silva_%28estreita%29.jpg
Meat Loaf,Q152929,https://upload.wikimedia.org/wikipedia/commons/7/7e/Meatloaf_1971_%28cropped%29.JPG
Roseanne Barr,Q232301,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Roseanne_barr_cropped.jpg/450px-Roseanne_barr_cropped.jpg
Billie Lourd,Q17487638,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Billie_Lourd_2015.jpg/450px-Billie_Lourd_2015.jpg
Timothy Dalton,Q41233,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Timothy_Dalton_1987.jpg/450px-Timothy_Dalton_1987.jpg
Matthew Lillard,Q29086,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Matthew_Lillard_by_Gage_Skidmore.jpg/450px-Matthew_Lillard_by_Gage_Skidmore.jpg
Caroline Kennedy,Q230303,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Caroline_Kennedy%2C_U.S._Ambassador_2.jpg/450px-Caroline_Kennedy%2C_U.S._Ambassador_2.jpg
Cyndi Lauper,Q1545,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Cyndi_Lauper_March_2023.jpg/450px-Cyndi_Lauper_March_2023.jpg
Andrew Lloyd Webber,Q180975,https://upload.wikimedia.org/wikipedia/commons/a/ac/2008-11-15_%D0%AD%D0%BD%D0%B4%D1%80%D1%8E_%D0%9B%D0%BB%D0%BE%D0%B9%D0%B4_%D0%A3%D1%8D%D0%B1%D0%B1%D0%B5%D1%80.jpeg
Karl Malone,Q199896,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Karl_Malone_in_Afghanistan.jpg/450px-Karl_Malone_in_Afghanistan.jpg
Lily Gladstone,Q27450671,https://upload.wikimedia.org/wikipedia/commons/0/01/Lily_gladstone.jpg
Clancy Brown,Q4488,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Clancy_Brown_by_Gage_Skidmore.jpg/450px-Clancy_Brown_by_Gage_Skidmore.jpg
Syd Barrett,Q173061,https://upload.wikimedia.org/wikipedia/en/1/15/Syd_Barrett%2C_1969.jpg
Coen brothers,Q56095,https://upload.wikimedia.org/wikipedia/commons/e/e2/Coen_brothers_Cannes_2015_2_%28CROPPED%29.jpg
